,0
147,0.12333333333333334
148,0.12333333333333334
149,0.12425464400750008
150,0.12574535599249995
151,0.12666666666666668
152,0.12666666666666668
153,0.1275879773408334
154,0.12907868932583327
155,0.13
156,0.13
157,0.13092131067416674
158,0.1324120226591666
159,0.13333333333333333
160,0.13333333333333333
161,0.13425464400750006
162,0.13574535599249996
163,0.1366666666666667
164,0.1366666666666667
165,0.13758797734083342
166,0.13907868932583328
167,0.14
168,0.14
169,0.14092131067416674
170,0.1424120226591666
171,0.14333333333333334
172,0.14333333333333334
173,0.14425464400750007
174,0.14574535599249994
175,0.14666666666666667
176,0.14666666666666667
177,0.1475879773408334
178,0.1490786893258333
179,0.15000000000000002
180,0.15000000000000002
181,0.15092131067416675
182,0.15241202265916662
183,0.15333333333333335
184,0.15333333333333335
185,0.15425464400750008
186,0.15574535599249995
187,0.15666666666666668
188,0.15666666666666668
189,0.1575879773408334
190,0.15907868932583327
191,0.16
192,0.16
193,0.16092131067416673
194,0.1624120226591666
195,0.16333333333333333
196,0.16333333333333333
197,0.16425464400750006
198,0.16574535599249995
199,0.16666666666666669
200,0.16666666666666669
201,0.16758797734083342
202,0.16907868932583328
203,0.17
204,0.17
205,0.17092131067416674
206,0.1724120226591666
207,0.17333333333333334
208,0.17333333333333334
209,0.17425464400750007
210,0.17574535599249994
211,0.17666666666666667
212,0.17666666666666667
213,0.1775879773408334
214,0.1790786893258333
215,0.18000000000000002
216,0.18000000000000002
217,0.18092131067416675
218,0.18241202265916662
219,0.18333333333333335
220,0.18333333333333335
221,0.18425464400750008
222,0.18574535599249994
223,0.18666666666666668
224,0.18666666666666668
225,0.1875879773408334
226,0.18907868932583327
227,0.19
228,0.19
229,0.19092131067416673
230,0.19241202265916663
231,0.19333333333333336
232,0.19333333333333336
233,0.1942546440075001
234,0.19574535599249995
235,0.19666666666666668
236,0.19666666666666668
237,0.19758797734083342
238,0.19907868932583328
239,0.2
240,0.2
241,0.20092131067416674
242,0.2024120226591666
243,0.20333333333333334
244,0.20333333333333334
245,0.20425464400750007
246,0.20574535599249996
247,0.2066666666666667
248,0.2066666666666667
249,0.20758797734083342
250,0.2090786893258333
251,0.21000000000000002
252,0.21000000000000002
253,0.21092131067416675
254,0.21241202265916662
255,0.21333333333333335
256,0.21333333333333335
257,0.21425464400750008
258,0.21574535599249994
259,0.21666666666666667
260,0.21666666666666667
261,0.2175879773408334
262,0.21907868932583327
263,0.22
264,0.22
265,0.22092131067416673
266,0.22241202265916662
267,0.22333333333333336
268,0.22333333333333336
269,0.2242546440075001
270,0.22574535599249995
271,0.22666666666666668
272,0.22666666666666668
273,0.22758797734083341
274,0.22907868932583328
275,0.23
276,0.23
277,0.23092131067416674
278,0.2324120226591666
279,0.23333333333333334
280,0.23333333333333334
281,0.23425464400750007
282,0.23574535599249996
283,0.2366666666666667
284,0.2366666666666667
285,0.23758797734083342
286,0.2390786893258333
287,0.24000000000000002
288,0.24000000000000002
289,0.24092131067416675
290,0.24241202265916661
291,0.24333333333333335
292,0.24333333333333335
293,0.24425464400750008
294,0.24574535599249994
295,0.24666666666666667
296,0.24666666666666667
297,0.2475879773408334
298,0.24907868932583327
299,0.25
300,0.25
301,0.25092131067416673
302,0.2524120226591666
303,0.25333333333333335
304,0.25333333333333335
305,0.2542546440075001
306,0.2557453559925
307,0.2566666666666667
308,0.2566666666666667
309,0.25758797734083344
310,0.2590786893258333
311,0.26
312,0.26
313,0.26092131067416674
314,0.26241202265916663
315,0.26333333333333336
316,0.26333333333333336
317,0.2642546440075001
318,0.26574535599249993
319,0.26666666666666666
320,0.26666666666666666
321,0.2675879773408334
322,0.2690786893258333
323,0.27
324,0.27
325,0.27092131067416675
326,0.27241202265916664
327,0.2733333333333334
328,0.2733333333333334
329,0.2742546440075001
330,0.27574535599249994
331,0.27666666666666667
332,0.27666666666666667
333,0.2775879773408334
334,0.2790786893258333
335,0.28
336,0.28
337,0.28092131067416676
338,0.2824120226591666
339,0.2833333333333333
340,0.2833333333333333
341,0.28425464400750006
342,0.28574535599249995
343,0.2866666666666667
344,0.2866666666666667
345,0.2875879773408334
346,0.2890786893258333
347,0.29000000000000004
348,0.29000000000000004
349,0.29092131067416677
350,0.2924120226591666
351,0.29333333333333333
352,0.29333333333333333
353,0.29425464400750007
354,0.29574535599249996
355,0.2966666666666667
356,0.2966666666666667
357,0.2975879773408334
358,0.2990786893258333
359,0.30000000000000004
360,0.30000000000000004
361,0.3009213106741668
362,0.3024120226591666
363,0.30333333333333334
364,0.30333333333333334
365,0.3042546440075001
366,0.30574535599249997
367,0.3066666666666667
368,0.3066666666666667
369,0.30758797734083343
370,0.30907868932583327
371,0.31
372,0.31
373,0.31092131067416673
374,0.3124120226591666
375,0.31333333333333335
376,0.31333333333333335
377,0.3142546440075001
378,0.3157453559925
379,0.3166666666666667
380,0.3166666666666667
381,0.31758797734083344
382,0.3190786893258333
383,0.32
384,0.32
385,0.32092131067416674
386,0.32241202265916663
387,0.32333333333333336
388,0.32333333333333336
389,0.3242546440075001
390,0.32574535599249993
391,0.32666666666666666
392,0.32666666666666666
393,0.3275879773408334
394,0.3290786893258333
395,0.33
396,0.33
397,0.33092131067416675
398,0.33241202265916664
399,0.33333333333333337
400,0.33333333333333337
401,0.3342546440075001
402,0.33574535599249994
403,0.33666666666666667
404,0.33666666666666667
405,0.3375879773408334
406,0.3390786893258333
407,0.34
408,0.34
409,0.34092131067416676
410,0.34241202265916665
411,0.3433333333333334
412,0.3433333333333334
413,0.3442546440075001
414,0.34574535599249995
415,0.3466666666666667
416,0.3466666666666667
417,0.3475879773408334
418,0.3490786893258333
419,0.35000000000000003
420,0.35000000000000003
421,0.35092131067416676
422,0.3524120226591666
423,0.35333333333333333
424,0.35333333333333333
425,0.35425464400750006
426,0.35574535599249996
427,0.3566666666666667
428,0.3566666666666667
429,0.3575879773408334
430,0.3590786893258333
431,0.36000000000000004
432,0.36000000000000004
433,0.3609213106741668
434,0.3624120226591666
435,0.36333333333333334
436,0.36333333333333334
437,0.3642546440075001
438,0.36574535599249997
439,0.3666666666666667
440,0.3666666666666667
441,0.3675879773408334
442,0.3690786893258333
443,0.37000000000000005
444,0.37000000000000005
445,0.3709213106741668
446,0.3724120226591666
447,0.37333333333333335
448,0.37333333333333335
449,0.3742546440075001
450,0.3757453559925
451,0.3766666666666667
452,0.3766666666666667
453,0.37758797734083344
454,0.3790786893258333
455,0.38
456,0.38
457,0.38092131067416674
458,0.38241202265916663
459,0.38333333333333336
460,0.38333333333333336
461,0.3842546440075001
462,0.3857453559925
463,0.3866666666666667
464,0.3866666666666667
465,0.38758797734083344
466,0.3890786893258333
467,0.39
468,0.39
469,0.39092131067416674
470,0.39241202265916664
471,0.39333333333333337
472,0.39333333333333337
473,0.3942546440075001
474,0.39574535599249994
475,0.39666666666666667
476,0.39666666666666667
477,0.3975879773408334
478,0.3990786893258333
479,0.4
480,0.4
481,0.40092131067416675
482,0.40241202265916665
483,0.4033333333333334
484,0.4033333333333334
485,0.4042546440075001
486,0.40574535599249995
487,0.4066666666666667
488,0.4066666666666667
489,0.4075879773408334
490,0.4090786893258333
491,0.41000000000000003
492,0.41000000000000003
493,0.41092131067416676
494,0.41241202265916665
495,0.4133333333333334
496,0.4133333333333334
497,0.4142546440075001
498,0.41574535599249995
499,0.4166666666666667
500,0.4166666666666667
501,0.4175879773408334
502,0.4190786893258333
503,0.42000000000000004
504,0.42000000000000004
505,0.42092131067416677
506,0.4224120226591666
507,0.42333333333333334
508,0.42333333333333334
509,0.42425464400750007
510,0.42574535599249996
511,0.4266666666666667
512,0.4266666666666667
513,0.4275879773408334
514,0.4290786893258333
515,0.43000000000000005
516,0.43000000000000005
517,0.4309213106741668
518,0.4324120226591666
519,0.43333333333333335
520,0.43333333333333335
521,0.4342546440075001
522,0.43574535599249997
523,0.4366666666666667
524,0.4366666666666667
525,0.43758797734083343
526,0.43907868932583327
527,0.44
528,0.44
529,0.44092131067416673
530,0.4424120226591666
531,0.44333333333333336
532,0.44333333333333336
533,0.4442546440075001
534,0.4457453559925
535,0.4466666666666667
536,0.4466666666666667
537,0.44758797734083344
538,0.4490786893258333
539,0.45
540,0.45
541,0.45092131067416674
542,0.45241202265916663
543,0.45333333333333337
544,0.45333333333333337
545,0.4542546440075001
546,0.4557453559925
547,0.4566666666666667
548,0.4566666666666667
549,0.45758797734083345
550,0.4590786893258333
551,0.46
552,0.46
553,0.46092131067416675
554,0.46241202265916664
555,0.4633333333333334
556,0.4633333333333334
557,0.4642546440075001
558,0.46574535599249994
559,0.4666666666666667
560,0.4666666666666667
561,0.4675879773408334
562,0.4690786893258333
563,0.47000000000000003
564,0.47000000000000003
565,0.47092131067416676
566,0.47241202265916665
567,0.4733333333333334
568,0.4733333333333334
569,0.4742546440075001
570,0.47574535599249995
571,0.4766666666666667
572,0.4766666666666667
573,0.4775879773408334
574,0.4790786893258333
575,0.48000000000000004
576,0.48000000000000004
577,0.48092131067416677
578,0.4824120226591666
579,0.48333333333333334
580,0.48333333333333334
581,0.48425464400750007
582,0.48574535599249996
583,0.4866666666666667
584,0.4866666666666667
585,0.4875879773408334
586,0.4890786893258333
587,0.49000000000000005
588,0.49000000000000005
589,0.4909213106741668
590,0.4924120226591666
591,0.49333333333333335
592,0.49333333333333335
593,0.4942546440075001
594,0.49574535599249997
595,0.4966666666666667
596,0.4966666666666667
597,0.49758797734083343
598,0.49907868932583327
599,0.5
600,0.5
601,0.5009213106741668
602,0.5024120226591666
603,0.5033333333333334
604,0.5033333333333334
605,0.5042546440075001
606,0.5057453559925
607,0.5066666666666667
608,0.5066666666666667
609,0.5075879773408334
610,0.5090786893258333
611,0.51
612,0.51
613,0.5109213106741668
614,0.5124120226591666
615,0.5133333333333334
616,0.5133333333333334
617,0.5142546440075001
618,0.5157453559925
619,0.5166666666666667
620,0.5166666666666667
621,0.5175879773408334
622,0.5190786893258333
623,0.52
624,0.52
625,0.5209213106741667
626,0.5224120226591666
627,0.5233333333333333
628,0.5233333333333333
629,0.5242546440075001
630,0.5257453559924999
631,0.5266666666666667
632,0.5266666666666667
633,0.5275879773408334
634,0.5290786893258334
635,0.53
636,0.53
637,0.5309213106741667
638,0.5324120226591667
639,0.5333333333333333
640,0.5333333333333333
641,0.5342546440075001
642,0.5357453559925
643,0.5366666666666667
644,0.5366666666666667
645,0.5375879773408334
646,0.5390786893258334
647,0.54
648,0.54
649,0.5409213106741667
650,0.5424120226591667
651,0.5433333333333333
652,0.5433333333333333
653,0.5442546440075001
654,0.5457453559925
655,0.5466666666666667
656,0.5466666666666667
657,0.5475879773408334
658,0.5490786893258334
659,0.55
660,0.55
661,0.5509213106741667
662,0.5524120226591667
663,0.5533333333333333
664,0.5533333333333333
665,0.5542546440075001
666,0.5557453559925
667,0.5566666666666668
668,0.5566666666666668
669,0.5575879773408334
670,0.5590786893258334
671,0.56
672,0.56
673,0.5609213106741667
674,0.5624120226591667
675,0.5633333333333334
676,0.5633333333333334
677,0.5642546440075
678,0.5657453559925
679,0.5666666666666667
680,0.5666666666666667
681,0.5675879773408334
682,0.5690786893258333
683,0.5700000000000001
684,0.5700000000000001
685,0.5709213106741667
686,0.5724120226591667
687,0.5733333333333334
688,0.5733333333333334
689,0.5742546440075
690,0.5757453559925
691,0.5766666666666667
692,0.5766666666666667
693,0.5775879773408334
694,0.5790786893258333
695,0.5800000000000001
696,0.5800000000000001
697,0.5809213106741667
698,0.5824120226591667
699,0.5833333333333334
700,0.5833333333333334
701,0.5842546440075
702,0.5857453559925
703,0.5866666666666667
704,0.5866666666666667
705,0.5875879773408335
706,0.5890786893258333
707,0.5900000000000001
708,0.5900000000000001
709,0.5909213106741668
710,0.5924120226591667
711,0.5933333333333334
712,0.5933333333333334
713,0.5942546440075
714,0.5957453559925
715,0.5966666666666667
716,0.5966666666666667
717,0.5975879773408335
718,0.5990786893258333
719,0.6000000000000001
720,0.6000000000000001
721,0.6009213106741668
722,0.6024120226591667
723,0.6033333333333334
724,0.6033333333333334
725,0.6042546440075001
726,0.6057453559925
727,0.6066666666666667
728,0.6066666666666667
729,0.6075879773408334
730,0.6090786893258333
731,0.61
732,0.61
733,0.6109213106741668
734,0.6124120226591666
735,0.6133333333333334
736,0.6133333333333334
737,0.6142546440075001
738,0.6157453559925
739,0.6166666666666667
740,0.6166666666666667
741,0.6175879773408334
742,0.6190786893258333
743,0.62
744,0.62
745,0.6209213106741668
746,0.6224120226591666
747,0.6233333333333334
748,0.6233333333333334
749,0.6242546440075001
750,0.6257453559925
751,0.6266666666666667
752,0.6266666666666667
753,0.6275879773408334
754,0.6290786893258333
755,0.63
756,0.63
757,0.6309213106741668
758,0.6324120226591666
759,0.6333333333333334
760,0.6333333333333334
761,0.6342546440075001
762,0.6357453559925
763,0.6366666666666667
764,0.6366666666666667
765,0.6375879773408334
766,0.6390786893258333
767,0.64
768,0.64
769,0.6409213106741668
770,0.6424120226591666
771,0.6433333333333334
772,0.6433333333333334
773,0.6442546440075001
774,0.6457453559925
775,0.6466666666666667
776,0.6466666666666667
777,0.6475879773408334
778,0.6490786893258333
779,0.65
780,0.65
781,0.6509213106741667
782,0.6524120226591666
783,0.6533333333333333
784,0.6533333333333333
785,0.6542546440075001
786,0.6557453559925
787,0.6566666666666667
788,0.6566666666666667
789,0.6575879773408334
790,0.6590786893258334
791,0.66
792,0.66
793,0.6609213106741667
794,0.6624120226591667
795,0.6633333333333333
796,0.6633333333333333
797,0.6642546440075001
798,0.6657453559925
799,0.6666666666666667
800,0.6666666666666667
801,0.6675879773408334
802,0.6690786893258334
803,0.67
804,0.67
805,0.6709213106741667
806,0.6724120226591667
807,0.6733333333333333
808,0.6733333333333333
809,0.6742546440075001
810,0.6757453559925
811,0.6766666666666667
812,0.6766666666666667
813,0.6775879773408334
814,0.6790786893258334
815,0.68
816,0.68
817,0.6809213106741667
818,0.6824120226591667
819,0.6833333333333333
820,0.6833333333333333
821,0.6842546440075001
822,0.6857453559925
823,0.6866666666666668
824,0.6866666666666668
825,0.6875879773408334
826,0.6890786893258334
827,0.6900000000000001
828,0.6900000000000001
829,0.6909213106741667
830,0.6924120226591667
831,0.6933333333333334
832,0.6933333333333334
833,0.6942546440075
834,0.6957453559925
835,0.6966666666666667
836,0.6966666666666667
837,0.6975879773408334
838,0.6990786893258333
839,0.7000000000000001
840,0.7000000000000001
841,0.7009213106741667
842,0.7024120226591667
843,0.7033333333333334
844,0.7033333333333334
845,0.7042546440075
846,0.7057453559925
847,0.7066666666666667
848,0.7066666666666667
849,0.7075879773408335
850,0.7090786893258333
851,0.7100000000000001
852,0.7100000000000001
853,0.7109213106741668
854,0.7124120226591667
855,0.7133333333333334
856,0.7133333333333334
857,0.7142546440075
858,0.7157453559925
859,0.7166666666666667
860,0.7166666666666667
861,0.7175879773408335
862,0.7190786893258333
863,0.7200000000000001
864,0.7200000000000001
865,0.7209213106741668
866,0.7224120226591667
867,0.7233333333333334
868,0.7233333333333334
869,0.7242546440075001
870,0.7257453559925
871,0.7266666666666667
872,0.7266666666666667
873,0.7275879773408335
874,0.7290786893258333
875,0.7300000000000001
876,0.7300000000000001
877,0.7309213106741668
878,0.7324120226591667
879,0.7333333333333334
880,0.7333333333333334
881,0.7342546440075001
882,0.7357453559925
883,0.7366666666666667
884,0.7366666666666667
885,0.7375879773408335
886,0.7390786893258333
887,0.7400000000000001
888,0.7400000000000001
889,0.7409213106741668
890,0.7424120226591667
891,0.7433333333333334
892,0.7433333333333334
893,0.7442546440075001
894,0.7457453559925
895,0.7466666666666667
896,0.7466666666666667
897,0.7475879773408334
898,0.7490786893258333
899,0.75
900,0.75
901,0.7509213106741668
902,0.7524120226591666
903,0.7533333333333334
904,0.7533333333333334
905,0.7542546440075001
906,0.7557453559925
907,0.7566666666666667
908,0.7566666666666667
909,0.7575879773408334
910,0.7590786893258333
911,0.76
912,0.76
913,0.7609213106741668
914,0.7624120226591666
915,0.7633333333333334
916,0.7633333333333334
917,0.7642546440075001
918,0.7657453559925
919,0.7666666666666667
920,0.7666666666666667
921,0.7675879773408334
922,0.7690786893258333
923,0.77
924,0.77
925,0.7709213106741668
926,0.7724120226591666
927,0.7733333333333334
928,0.7733333333333334
929,0.7742546440075001
930,0.7757453559925
931,0.7766666666666667
932,0.7766666666666667
933,0.7775879773408334
934,0.7790786893258334
935,0.78
936,0.78
937,0.7809213106741668
938,0.7824120226591667
939,0.7833333333333334
940,0.7833333333333334
941,0.7842546440075001
942,0.7857453559925001
943,0.7866666666666667
944,0.7866666666666667
945,0.7875879773408334
946,0.7890786893258334
947,0.79
948,0.79
949,0.7909213106741667
950,0.7924120226591667
951,0.7933333333333333
952,0.7933333333333333
953,0.7942546440075001
954,0.7957453559925
955,0.7966666666666667
956,0.7966666666666667
957,0.7975879773408334
958,0.7990786893258334
959,0.8
960,0.8
961,0.8009213106741667
962,0.8024120226591667
963,0.8033333333333333
964,0.8033333333333333
965,0.8042546440075001
966,0.8057453559925
967,0.8066666666666668
968,0.8066666666666668
969,0.8075879773408334
970,0.8090786893258334
971,0.81
972,0.81
973,0.8109213106741667
974,0.8124120226591667
975,0.8133333333333334
976,0.8133333333333334
977,0.8142546440075001
978,0.8157453559925
979,0.8166666666666668
980,0.8166666666666668
981,0.8175879773408334
982,0.8190786893258334
983,0.8200000000000001
984,0.8200000000000001
985,0.8209213106741667
986,0.8224120226591667
987,0.8233333333333334
988,0.8233333333333334
989,0.8242546440075001
990,0.8257453559925
991,0.8266666666666668
992,0.8266666666666668
993,0.8275879773408334
994,0.8290786893258334
995,0.8300000000000001
996,0.8300000000000001
997,0.8309213106741667
998,0.8324120226591667
999,0.8333333333333334
1000,0.8333333333333334
1001,0.8342546440075
1002,0.8357453559925
1003,0.8366666666666667
1004,0.8366666666666667
1005,0.8375879773408335
1006,0.8390786893258333
1007,0.8400000000000001
1008,0.8400000000000001
1009,0.8409213106741668
1010,0.8424120226591667
1011,0.8433333333333334
1012,0.8433333333333334
1013,0.8442546440075
1014,0.8457453559925
1015,0.8466666666666667
1016,0.8466666666666667
1017,0.8475879773408335
1018,0.8490786893258333
1019,0.8500000000000001
1020,0.8500000000000001
1021,0.8509213106741668
1022,0.8524120226591667
1023,0.8533333333333334
1024,0.8533333333333334
1025,0.8542546440075001
1026,0.8557453559925
1027,0.8566666666666667
1028,0.8566666666666667
1029,0.8575879773408335
1030,0.8590786893258333
1031,0.8600000000000001
1032,0.8600000000000001
1033,0.8609213106741668
1034,0.8624120226591667
1035,0.8633333333333334
1036,0.8633333333333334
1037,0.8642546440075001
1038,0.8657453559925
1039,0.8666666666666667
1040,0.8666666666666667
1041,0.8675879773408335
1042,0.8690786893258333
1043,0.8700000000000001
1044,0.8700000000000001
1045,0.8709213106741668
1046,0.8724120226591667
1047,0.8733333333333334
1048,0.8733333333333334
1049,0.8742546440075001
1050,0.8757453559925
1051,0.8766666666666667
1052,0.8766666666666667
1053,0.8775879773408334
1054,0.8790786893258333
1055,0.88
1056,0.88
1057,0.8809213106741668
1058,0.8824120226591666
1059,0.8833333333333334
1060,0.8833333333333334
1061,0.8842546440075001
1062,0.8857453559925
1063,0.8866666666666667
1064,0.8866666666666667
1065,0.8875879773408334
1066,0.8890786893258333
1067,0.89
1068,0.89
1069,0.8909213106741668
1070,0.8924120226591666
1071,0.8933333333333334
1072,0.8933333333333334
1073,0.8942546440075001
1074,0.8957453559925
1075,0.8966666666666667
1076,0.8966666666666667
1077,0.8975879773408334
1078,0.8990786893258333
1079,0.9
1080,0.9
1081,0.9009213106741668
1082,0.9024120226591666
1083,0.9033333333333334
1084,0.9033333333333334
1085,0.9042546440075001
1086,0.9057453559925001
1087,0.9066666666666667
1088,0.9066666666666667
1089,0.9075879773408334
1090,0.9090786893258334
1091,0.91
1092,0.91
1093,0.9109213106741668
1094,0.9124120226591667
1095,0.9133333333333334
1096,0.9133333333333334
1097,0.9142546440075001
1098,0.9157453559925001
1099,0.9166666666666667
1100,0.9166666666666667
1101,0.9175879773408334
1102,0.9190786893258334
1103,0.92
1104,0.92
1105,0.9209213106741667
1106,0.9224120226591667
1107,0.9233333333333333
1108,0.9233333333333333
1109,0.9242546440075001
1110,0.9257453559925
1111,0.9266666666666667
1112,0.9266666666666667
1113,0.9275879773408334
1114,0.9290786893258334
1115,0.93
1116,0.93
1117,0.9309213106741667
1118,0.9324120226591667
1119,0.9333333333333333
1120,0.9333333333333333
1121,0.9342546440075001
1122,0.9357453559925
1123,0.9366666666666668
1124,0.9366666666666668
1125,0.9375879773408334
1126,0.9390786893258334
1127,0.9400000000000001
1128,0.9400000000000001
1129,0.9409213106741667
1130,0.9424120226591667
1131,0.9433333333333334
1132,0.9433333333333334
1133,0.9442546440075001
1134,0.9457453559925
1135,0.9466666666666668
1136,0.9466666666666668
1137,0.9475879773408334
1138,0.9490786893258334
1139,0.9500000000000001
1140,0.9500000000000001
1141,0.9509213106741667
1142,0.9524120226591667
1143,0.9533333333333334
1144,0.9533333333333334
1145,0.9542546440075002
1146,0.9557453559925
1147,0.9566666666666668
1148,0.9566666666666668
1149,0.9575879773408335
1150,0.9590786893258334
1151,0.9600000000000001
1152,0.9600000000000001
1153,0.9609213106741668
1154,0.9624120226591667
1155,0.9633333333333334
1156,0.9633333333333334
1157,0.9642546440075
1158,0.9657453559925
1159,0.9666666666666667
1160,0.9666666666666667
1161,0.9675879773408335
1162,0.9690786893258333
1163,0.9700000000000001
1164,0.9700000000000001
1165,0.9709213106741668
1166,0.9724120226591667
1167,0.9733333333333334
1168,0.9733333333333334
1169,0.9742546440075001
1170,0.9757453559925
1171,0.9766666666666667
1172,0.9766666666666667
1173,0.9775879773408335
1174,0.9790786893258333
1175,0.9800000000000001
1176,0.9800000000000001
1177,0.9809213106741668
1178,0.9824120226591667
1179,0.9833333333333334
1180,0.9833333333333334
1181,0.9842546440075001
1182,0.9857453559925
1183,0.9866666666666667
1184,0.9866666666666667
1185,0.9875879773408335
1186,0.9890786893258333
1187,0.9900000000000001
1188,0.9900000000000001
1189,0.9909213106741668
1190,0.9924120226591667
1191,0.9933333333333334
1192,0.9933333333333334
1193,0.9942546440075001
1194,0.9957453559925
1195,0.9966666666666667
1196,0.9966666666666667
1197,0.9975879773408334
1198,0.9990786893258333
1199,1.0
